course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268439230;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;21:11:49;0;2422;10152
268439209;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;21:36:55;0;3928;10152
268439209;MILLENAA;10133;MILLENAIRE;15;SABINES;0;20:55:59;0;1472;10152
268438202;MILLENAA;10133;MILLENAIRE;15;SABINES;0;21:25:59;0;3272;10152
268439178;MILLENAA;10133;MILLENAIRE;15;SABINES;0;21:55:59;0;5072;10152
268439175;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;20:32:36;0;69;10152
268439230;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;21:03:40;0;1933;10152
268439209;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;21:29:15;0;3468;10152
268439209;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;20:57:26;0;1559;10152
268438202;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;21:27:26;0;3359;10152
268439178;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;21:57:26;0;5159;10152
268439230;PASTOURA;10154;PASTOURELLES;15;SABINES;0;20:35:30;0;243;10152
268439209;PASTOURA;10154;PASTOURELLES;15;SABINES;0;21:01:59;0;1832;10152
268438202;PASTOURA;10154;PASTOURELLES;15;SABINES;0;21:31:59;0;3632;10152
268439175;PFAJONE;4139;PAUL FAJON;15;SABINES;0;20:34:45;0;198;10152
268439230;PFAJONE;4139;PAUL FAJON;15;SABINES;0;21:05:30;0;2043;10152
268439209;PFAJONE;4139;PAUL FAJON;15;SABINES;0;21:31:03;0;3576;10152
268439230;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;20:34:56;0;209;10152
268439209;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;21:01:25;0;1798;10152
268438202;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;21:31:25;0;3598;10152
268439230;PINVILLA;10147;PINVILLE;15;SABINES;0;20:32:47;0;80;10152
268439209;PINVILLA;10147;PINVILLE;15;SABINES;0;20:59:16;0;1669;10152
268438202;PINVILLA;10147;PINVILLE;15;SABINES;0;21:29:16;0;3469;10152
268439209;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;20:55:00;0;1413;10152
268438202;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;21:25:00;0;3213;10152
268439178;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;21:55:00;0;5013;10152
268439230;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;20:37:25;0;358;10152
268439209;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;21:03:40;0;1933;10152
268438202;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;21:33:40;0;3733;10152
268439230;RIEGESA;10113;RIEGES;15;SABINES;0;20:54:53;0;1406;10152
268439209;RIEGESA;10113;RIEGES;15;SABINES;0;21:19:59;0;2912;10152
268438202;RIEGESA;10113;RIEGES;15;SABINES;0;21:49:59;0;4712;10152
268439230;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;20:41:40;0;613;10152
268439209;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;21:07:34;0;2167;10152
268438202;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;21:37:34;0;3967;10152
268439175;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;20:35:31;0;244;10152
268439230;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;21:05:54;0;2067;10152
268439209;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;21:31:29;0;3602;10152
268439230;STELOIA;10136;SAINT-ELOI;15;SABINES;0;20:49:36;0;1089;10152
268439209;STELOIA;10136;SAINT-ELOI;15;SABINES;0;21:14:57;0;2610;10152
268438202;STELOIA;10136;SAINT-ELOI;15;SABINES;0;21:44:57;0;4410;10152
268439230;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;20:40:56;0;569;10152
268439209;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;21:06:34;0;2107;10152
268438202;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;21:36:34;0;3907;10152
268439230;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;20:45:41;0;854;10152
268439209;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;21:11:16;0;2389;10152
268438202;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;21:41:16;0;4189;10152
268439230;SALAISOA;8120;SALAISON;15;SABINES;0;20:36:44;0;317;10152
268439209;SALAISOA;8120;SALAISON;15;SABINES;0;21:02:59;0;1892;10152
268438202;SALAISOA;8120;SALAISON;15;SABINES;0;21:32:59;0;3692;10152
268439230;POMPI10A;10148;SEMARD;15;SABINES;0;20:34:44;0;197;10152
268439209;POMPI10A;10148;SEMARD;15;SABINES;0;21:00:59;0;1772;10152
268438202;POMPI10A;10148;SEMARD;15;SABINES;0;21:30:59;0;3572;10152
268439175;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;20:31:41;0;14;10152
268439230;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;21:02:50;0;1883;10152
268439209;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;21:28:25;0;3418;10152
268439230;TONNELRA;10129;TONNELLES;15;SABINES;0;20:58:29;0;1622;10152
268439209;TONNELRA;10129;TONNELLES;15;SABINES;0;21:23:50;0;3143;10152
268438202;TONNELRA;10129;TONNELLES;15;SABINES;0;21:53:50;0;4943;10152
268439230;TOURTERA;10107;TOURTERELLES;15;SABINES;0;20:44:51;0;804;10152
268439209;TOURTERA;10107;TOURTERELLES;15;SABINES;0;21:10:26;0;2339;10152
268438202;TOURTERA;10107;TOURTERELLES;15;SABINES;0;21:40:26;0;4139;10152
268439209;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;20:56:29;0;1502;10152
268438202;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;21:26:29;0;3302;10152
268439178;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;21:56:29;0;5102;10152
268439230;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;20:51:30;0;1203;10152
268439209;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;21:17:03;0;2736;10152
268438202;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;21:47:03;0;4536;10152
268439175;DUMANOIA;10157;YVES DU MANOIR;15;SABINES;0;20:38:00;0;393;10152
268439230;DUMANOIA;10157;YVES DU MANOIR;15;SABINES;0;21:08:37;0;2230;10152
268439209;DUMANOIA;10157;YVES DU MANOIR;15;SABINES;0;21:33:58;0;3751;10152
268439193;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;20:43:53;0;746;16501
268439342;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;21:08:59;0;2252;16501
268439195;MALRAUXA;9126;ANDRE MALRAUX;16;CH. DE GAULLE;1;21:37:59;0;3992;16501
268439193;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;20:45:53;0;866;16501
268439342;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;21:10:59;0;2372;16501
268439195;APOLLO;9142;APOLLO;16;CH. DE GAULLE;1;21:39:59;0;4112;16501
268439193;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;20:41:41;0;614;16501
268439342;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;21:06:47;0;2120;16501
268439195;COLSVERA;9123;COLVERTS;16;CH. DE GAULLE;1;21:35:47;0;3860;16501
268439193;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;20:42:54;0;687;16501
268439342;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;21:08:20;0;2213;16501
268439195;MDURANDA;9125;MARIE DURAND;16;CH. DE GAULLE;1;21:37:20;0;3953;16501
268439193;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;20:46:53;0;926;16501
268439342;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;21:11:59;0;2432;16501
268439195;MASROCHR;8124;MAS DE ROCHET;16;CH. DE GAULLE;1;21:40:59;0;4172;16501
268439193;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;20:40:54;0;567;16501
268439342;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;21:06:00;0;2073;16501
268439195;PAINLEVA;9122;PAUL PAINLEVE;16;CH. DE GAULLE;1;21:35:00;0;3813;16501
268439193;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;20:44:44;0;797;16501
268439342;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;21:10:10;0;2323;16501
268439195;LAROQUEA;10159;PIERRE LAROQUE;16;CH. DE GAULLE;1;21:39:10;0;4063;16501
268439193;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;20:47:53;0;986;16501
268439342;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;21:13:19;0;2512;16501
268439195;PIOCHPER;8202;PIOCH PELAT;16;CH. DE GAULLE;1;21:42:19;0;4252;16501
268439193;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;20:37:54;0;387;16501
268439342;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;21:03:00;0;1893;16501
268439195;P_EUR16R;16403;PL. DE L'EUROPE;16;CH. DE GAULLE;1;21:33:00;0;3693;16501
268439193;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;20:36:40;0;313;16501
268439342;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;21:02:06;0;1839;16501
268439195;PTJUVENR;16236;PONT JUVENAL;16;CH. DE GAULLE;1;21:32:06;0;3639;16501
268439193;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;20:34:55;0;208;16501
268439342;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;21:00:00;0;1713;16501
268439195;PMARIANN;16401;PORT MARIANNE;16;CH. DE GAULLE;1;21:30:00;0;3513;16501
268439193;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;20:41:53;0;626;16501
268439342;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;21:07:19;0;2152;16501
268439195;STJEANA;9124;SAINT-JEAN;16;CH. DE GAULLE;1;21:36:19;0;3892;16501
268439193;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;20:44:04;0;757;16501
268439342;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;21:09:30;0;2283;16501
268439195;POMPIGND;9132;SEMARD;16;CH. DE GAULLE;1;21:38:30;0;4023;16501
268439341;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;20:34:58;0;211;16401
268439194;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;21:04:00;0;1953;16401
268439343;MALRAUXR;9202;ANDRE MALRAUX;16;PORT MARIANNE;0;21:34:00;0;3753;16401
268439341;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;20:32:58;0;91;16401
268439194;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;21:02:00;0;1833;16401
268439343;APOLLOD;9145;APOLLO;16;PORT MARIANNE;0;21:32:00;0;3633;16401
268439194;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;21:00:00;0;1713;16401
268439343;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;21:30:00;0;3513;16401
268439196;CDG16D;16301;CH. DE GAULLE;16;PORT MARIANNE;0;22:00:00;0;5313;16401
268439341;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;20:37:05;0;338;16401
268439194;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;21:06:05;0;2078;16401
268439343;COLSVERR;9205;COLVERTS;16;PORT MARIANNE;0;21:36:05;0;3878;16401
268439341;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;20:35:37;0;250;16401
268439194;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;21:04:37;0;1990;16401
268439343;MDURANDR;9203;MARIE DURAND;16;PORT MARIANNE;0;21:34:37;0;3790;16401
268439341;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;20:31:37;0;10;16401
268439194;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;21:01:05;0;1778;16401
268439343;MASROCHE;16303;MAS DE ROCHET;16;PORT MARIANNE;0;21:31:05;0;3578;16401
268439341;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;20:37:59;0;392;16401
268439194;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;21:07:01;0;2134;16401
268439343;PAINLEVR;9206;PAUL PAINLEVE;16;PORT MARIANNE;0;21:37:01;0;3934;16401
268439341;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;20:33:53;0;146;16401
268439194;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;21:02:53;0;1886;16401
268439343;LAROQUER;10259;PIERRE LAROQUE;16;PORT MARIANNE;0;21:32:53;0;3686;16401
268439194;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;21:00:37;0;1750;16401
268439343;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;21:30:37;0;3550;16401
268439196;PIOCHPEA;8122;PIOCH PELAT;16;PORT MARIANNE;0;22:00:37;0;5350;16401
268439341;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;20:39:59;0;512;16401
268439194;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;21:09:01;0;2254;16401
268439343;P_EUR16A;16309;PL. DE L'EUROPE;16;PORT MARIANNE;0;21:39:01;0;4054;16401
268439341;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;20:39:13;0;466;16401
268439194;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;21:08:13;0;2206;16401
268439343;PTJUVENA;16136;PONT JUVENAL;16;PORT MARIANNE;0;21:38:13;0;4006;16401
268439341;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;20:36:29;0;302;16401
268439194;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;21:05:31;0;2044;16401
268439343;STJEANR;9204;SAINT-JEAN;16;PORT MARIANNE;0;21:35:31;0;3844;16401
268439341;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;20:43:06;0;699;16401
268439194;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;21:12:06;0;2439;16401
268439343;STMICHEE;9208;SAINT-MICHEL;16;PORT MARIANNE;0;21:42:06;0;4239;16401
268439341;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;20:34:28;0;181;16401
268439194;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;21:03:30;0;1923;16401
268439343;POMPIG9R;9129;SEMARD;16;PORT MARIANNE;0;21:33:30;0;3723;16401
1580720909;CLAURENA;18101;CIMETIERE;18;LATTES CENTRE;1;20:43:40;0;733;18228
1580720911;CLAURENA;18101;CIMETIERE;18;LATTES CENTRE;1;21:18:16;0;2809;18228
1580720909;CRAGRICD;27201;CREDIT AGRICOLE;18;LATTES CENTRE;1;20:37:24;0;357;18228
1580720911;CRAGRICD;27201;CREDIT AGRICOLE;18;LATTES CENTRE;1;21:12:00;0;2433;18228
1580720909;ENTREPRS;27104;ENTREPRISES;18;LATTES CENTRE;1;20:33:24;0;117;18228
1580720909;ENTRE18R;18219;ENTREPRISES;18;LATTES CENTRE;1;20:39:24;0;477;18228
1580720911;ENTREPRS;27104;ENTREPRISES;18;LATTES CENTRE;1;21:08:00;0;2193;18228
1580720909;LATTESMA;18103;MAIRIE;18;LATTES CENTRE;1;20:45:24;0;837;18228
1580720911;LATTESMA;18103;MAIRIE;18;LATTES CENTRE;1;21:20:00;0;2913;18228
1580720909;MANSES;27103;MANSE;18;LATTES CENTRE;1;20:31:40;0;13;18228
1580720911;MANSES;27103;MANSE;18;LATTES CENTRE;1;21:06:16;0;2089;18228
1580720909;MEJEANA;18102;MEJEAN;18;LATTES CENTRE;1;20:44:09;0;762;18228
1580720911;MEJEANA;18102;MEJEAN;18;LATTES CENTRE;1;21:18:45;0;2838;18228
1580720909;MONTOUZE;18223;MONTOUZERES;18;LATTES CENTRE;1;20:40:18;0;531;18228
1580720911;MONTOUZE;18223;MONTOUZERES;18;LATTES CENTRE;1;21:14:54;0;2607;18228
1580720909;MONTP18S;18226;MONTPELLIERET;18;LATTES CENTRE;1;20:35:08;0;221;18228
1580720909;MONTPELE;18222;MONTPELLIERET;18;LATTES CENTRE;1;20:38:06;0;399;18228
1580720911;MONTP18S;18226;MONTPELLIERET;18;LATTES CENTRE;1;21:09:44;0;2297;18228
1580720911;SABINE18;18104;SABINES;18;LATTES CENTRE;1;21:00:00;0;1713;18228
1580720909;STPIERRE;18224;SAINT-PIERRE;18;LATTES CENTRE;1;20:41:24;0;597;18228
1580720911;STPIERRE;18224;SAINT-PIERRE;18;LATTES CENTRE;1;21:16:00;0;2673;18228
1580720908;CLAURENR;18208;CIMETIERE;18;SABINES;0;20:32:32;0;65;53101
1580720910;CLAURENR;18208;CIMETIERE;18;SABINES;0;21:06:59;0;2132;53101
1580720908;CRAGR18D;18115;CREDIT AGRICOLE;18;SABINES;0;20:41:33;0;606;53101
1580720910;CRAGR18D;18115;CREDIT AGRICOLE;18;SABINES;0;21:16:00;0;2673;53101
1580720908;ENTRE18A;18123;ENTREPRISES;18;SABINES;0;20:37:33;0;366;53101
1580720908;ENTREPRE;27210;ENTREPRISES;18;SABINES;0;20:43:33;0;726;53101
1580720910;ENTRE18A;18123;ENTREPRISES;18;SABINES;0;21:12:00;0;2433;53101
1580720910;LATTES;18125;LATTES CENTRE;18;SABINES;0;21:05:00;0;2013;53101
1580720908;LATTESMR;18206;MAIRIE;18;SABINES;0;20:31:33;0;6;53101
1580720910;LATTESMR;18206;MAIRIE;18;SABINES;0;21:06:00;0;2073;53101
1580720908;MANSEE;27211;MANSE;18;SABINES;0;20:45:24;0;837;53101
1580720910;MANSEE;27211;MANSE;18;SABINES;0;21:19:51;0;2904;53101
1580720908;MONTOUZS;18119;MONTOUZERES;18;SABINES;0;20:36:21;0;294;53101
1580720910;MONTOUZS;18119;MONTOUZERES;18;SABINES;0;21:10:48;0;2361;53101
1580720908;MONTPELS;18122;MONTPELLIERET;18;SABINES;0;20:39:17;0;470;53101
1580720908;MONTP18E;18118;MONTPELLIERET;18;SABINES;0;20:42:15;0;648;53101
1580720910;MONTPELS;18122;MONTPELLIERET;18;SABINES;0;21:13:44;0;2537;53101
1580720908;STPIERRS;18121;SAINT-PIERRE;18;SABINES;0;20:34:33;0;186;53101
1580720910;STPIERRS;18121;SAINT-PIERRE;18;SABINES;0;21:09:00;0;2253;53101
268439475;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;20:33:38;0;131;1135
268439458;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;20:51:52;0;1225;1135
268439504;CARRIERS;1143;CARRIERA;19;COUBERTIN;1;21:11:52;0;2425;1135
268439475;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;20:37:45;0;378;1135
268439458;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;20:55:59;0;1472;1135
268439504;COMTENIS;1133;COMTE DE NICE;19;COUBERTIN;1;21:15:59;0;2672;1135
268439475;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;20:31:52;0;25;1135
268439458;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;20:50:17;0;1130;1135
268439504;COMTETOS;1127;COMTE TOULOUSE;19;COUBERTIN;1;21:10:17;0;2330;1135
268439475;CORSES;1132;CORSE;19;COUBERTIN;1;20:36:45;0;318;1135
268439458;CORSES;1132;CORSE;19;COUBERTIN;1;20:55:10;0;1423;1135
268439504;CORSES;1132;CORSE;19;COUBERTIN;1;21:15:10;0;2623;1135
268439458;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;20:47:59;0;992;1135
268439504;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;21:07:59;0;2192;1135
268439478;GEMEAUXS;1124;GEMEAUX;19;COUBERTIN;1;21:27:00;0;3333;1135
268439458;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;20:44:05;0;758;1135
268439504;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;21:04:05;0;1958;1135
268439478;HALLESPS;1137;HALLES PAILLADE;19;COUBERTIN;1;21:23:52;0;3145;1135
268439458;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;20:48:59;0;1052;1135
268439504;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;21:08:59;0;2252;1135
268439478;HTMASSAS;1125;HAUTS DE MASSANE;19;COUBERTIN;1;21:28:00;0;3393;1135
268439458;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;20:40:00;0;513;1135
268439504;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;21:00:00;0;1713;1135
268439478;HDEPARTE;7132;HOT. DEPARTEMENT;19;COUBERTIN;1;21:20:00;0;2913;1135
268439475;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;20:35:48;0;261;1135
268439458;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;20:54:13;0;1366;1135
268439504;PREVERTS;1131;JACQUES PREVERT;19;COUBERTIN;1;21:14:13;0;2566;1135
268439458;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;20:42:28;0;661;1135
268439504;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;21:02:28;0;1861;1135
268439478;LVINCI7S;7236;LYCEE DE VINCI;19;COUBERTIN;1;21:22:28;0;3061;1135
268439475;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;20:38:35;0;428;1135
268439458;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;20:57:00;0;1533;1135
268439504;MBELLEVS;1134;MAS DE BELLEVUE;19;COUBERTIN;1;21:17:00;0;2733;1135
268439458;OXFORDS;19202;OXFORD;19;COUBERTIN;1;20:43:00;0;693;1135
268439504;OXFORDS;19202;OXFORD;19;COUBERTIN;1;21:03:00;0;1893;1135
268439478;OXFORDS;19202;OXFORD;19;COUBERTIN;1;21:23:00;0;3093;1135
268439458;MALBOSCS;9227;PARC MALBOSC;19;COUBERTIN;1;20:41:09;0;582;1135
268439504;MALBOSCS;9227;PARC MALBOSC;19;COUBERTIN;1;21:01:09;0;1782;1135
268439478;MALBOSCS;9227;PARC MALBOSC;19;COUBERTIN;1;21:21:09;0;2982;1135
268439475;CARDENAS;1142;PIERRE CARDENAL;19;COUBERTIN;1;20:32:37;0;70;1135
268439458;CARDENAS;1142;PIERRE CARDENAL;19;COUBERTIN;1;20:51:02;0;1175;1135
268439504;CARDENAS;1142;PIERRE CARDENAL;19;COUBERTIN;1;21:11:02;0;2375;1135
268439475;PITALIES;1130;PLACE D'ITALIE;19;COUBERTIN;1;20:34:00;0;153;1135
268439458;PITALIES;1130;PLACE D'ITALIE;19;COUBERTIN;1;20:52:25;0;1258;1135
268439504;PITALIES;1130;PLACE D'ITALIE;19;COUBERTIN;1;21:12:25;0;2458;1135
268439475;R_ORANGS;1126;RAIMBAUD ORANGE;19;COUBERTIN;1;20:31:37;0;10;1135
268439458;R_ORANGS;1126;RAIMBAUD ORANGE;19;COUBERTIN;1;20:49:51;0;1104;1135
268439504;R_ORANGS;1126;RAIMBAUD ORANGE;19;COUBERTIN;1;21:09:51;0;2304;1135
268439458;UPPSALAS;19201;UPPSALA;19;COUBERTIN;1;20:45:56;0;869;1135
268439504;UPPSALAS;19201;UPPSALA;19;COUBERTIN;1;21:05:56;0;2069;1135
268439478;UPPSALAS;19201;UPPSALA;19;COUBERTIN;1;21:25:21;0;3234;1135
268439502;CARRIERE;1208;CARRIERA;19;H. DEPARTEMENT;0;20:39:26;0;479;7143
268439476;CARRIERE;1208;CARRIERA;19;H. DEPARTEMENT;0;20:59:26;0;1679;7143
268439505;CARRIERE;1208;CARRIERA;19;H. DEPARTEMENT;0;21:29:26;0;3479;7143
268439502;COMTENIE;1203;COMTE DE NICE;19;H. DEPARTEMENT;0;20:36:00;0;273;7143
268439476;COMTENIE;1203;COMTE DE NICE;19;H. DEPARTEMENT;0;20:56:00;0;1473;7143
268439505;COMTENIE;1203;COMTE DE NICE;19;H. DEPARTEMENT;0;21:26:00;0;3273;7143
268439502;COMTETOE;1210;COMTE TOULOUSE;19;H. DEPARTEMENT;0;20:40:40;0;553;7143
268439476;COMTETOE;1210;COMTE TOULOUSE;19;H. DEPARTEMENT;0;21:00:40;0;1753;7143
268439505;COMTETOE;1210;COMTE TOULOUSE;19;H. DEPARTEMENT;0;21:30:40;0;3553;7143
268439502;CORSEE;1204;CORSE;19;H. DEPARTEMENT;0;20:36:44;0;317;7143
268439476;CORSEE;1204;CORSE;19;H. DEPARTEMENT;0;20:56:44;0;1517;7143
268439505;CORSEE;1204;CORSE;19;H. DEPARTEMENT;0;21:26:44;0;3317;7143
268439502;GEMEAUXE;1213;GEMEAUX;19;H. DEPARTEMENT;0;20:43:00;0;693;7143
268439476;GEMEAUXE;1213;GEMEAUX;19;H. DEPARTEMENT;0;21:03:00;0;1893;7143
268439505;GEMEAUXE;1213;GEMEAUX;19;H. DEPARTEMENT;0;21:33:00;0;3693;7143
268439502;HALLESPE;1240;HALLES PAILLADE;19;H. DEPARTEMENT;0;20:45:49;0;862;7143
268439476;HALLESPE;1240;HALLES PAILLADE;19;H. DEPARTEMENT;0;21:05:49;0;2062;7143
268439505;HALLESPE;1240;HALLES PAILLADE;19;H. DEPARTEMENT;0;21:35:49;0;3862;7143
268439502;HTMASSAE;1212;HAUTS DE MASSANE;19;H. DEPARTEMENT;0;20:42:00;0;633;7143
268439476;HTMASSAE;1212;HAUTS DE MASSANE;19;H. DEPARTEMENT;0;21:02:00;0;1833;7143
268439505;HTMASSAE;1212;HAUTS DE MASSANE;19;H. DEPARTEMENT;0;21:32:00;0;3633;7143
268439502;PREVERTE;1205;JACQUES PREVERT;19;H. DEPARTEMENT;0;20:37:23;0;356;7143
268439476;PREVERTE;1205;JACQUES PREVERT;19;H. DEPARTEMENT;0;20:57:23;0;1556;7143
268439505;PREVERTE;1205;JACQUES PREVERT;19;H. DEPARTEMENT;0;21:27:23;0;3356;7143
268439498;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;20:31:30;0;3;7143
268439502;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;20:48:13;0;1006;7143
268439476;LVINCI7E;7136;LYCEE DE VINCI;19;H. DEPARTEMENT;0;21:08:13;0;2206;7143
268439502;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;20:35:33;0;246;7143
268439476;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;20:55:33;0;1446;7143
268439505;MBELLEVE;1202;MAS DE BELLEVUE;19;H. DEPARTEMENT;0;21:25:33;0;3246;7143
268439502;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;20:47:00;0;933;7143
268439476;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;21:07:00;0;2133;7143
268439505;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;21:37:00;0;3933;7143
