course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268437966;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;20:59:40;1;1680;7143
268437963;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;21:29:41;0;3481;7143
268437959;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;21:59:41;0;5281;7143
268437924;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;20:34:10;0;150;7143
268437956;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;20:51:36;0;1196;7143
268437966;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;21:22:10;1;3030;7143
268437966;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;20:58:53;1;1633;7143
268437963;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;21:28:55;0;3435;7143
268437959;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;21:58:55;0;5235;7143
268437924;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;20:33:25;0;105;7143
268437956;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;20:50:38;0;1138;7143
268437966;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;21:20:59;1;2959;7143
268437966;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;21:02:11;1;1831;7143
268437963;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;21:32:12;0;3632;7143
268437959;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;22:02:12;0;5432;7143
268437963;GREZESR;7202;GREZES;7;H. DEPARTEMENT;1;21:22:27;0;3047;7143
268437963;EIFFELR;7204;GUSTAVE EIFFEL;7;H. DEPARTEMENT;1;21:24:35;0;3175;7143
268437963;MARTELR;7201;LA MARTELLE;7;H. DEPARTEMENT;1;21:22:00;0;3020;7143
268437956;LAPILES;3119;LA PILE;7;H. DEPARTEMENT;1;20:45:40;0;840;7143
268437966;LAPILES;3119;LA PILE;7;H. DEPARTEMENT;1;21:16:01;1;2661;7143
268437963;LAPILES;3119;LA PILE;7;H. DEPARTEMENT;1;21:46:03;0;4463;7143
268437924;LASOURCR;7221;LA SOURCE;7;H. DEPARTEMENT;1;20:31:42;0;2;7143
268437956;LASOURCR;7221;LA SOURCE;7;H. DEPARTEMENT;1;20:49:23;0;1063;7143
268437966;LASOURCR;7221;LA SOURCE;7;H. DEPARTEMENT;1;21:19:40;1;2880;7143
268437966;BOUIS7D;7164;LES BOUISSES;7;H. DEPARTEMENT;1;20:55:00;1;1400;7143
268437959;BOUIS7D;7164;LES BOUISSES;7;H. DEPARTEMENT;1;21:55:00;0;5000;7143
268437956;CLEMENCE;5119;LYCEE CLEMENCEAU;7;H. DEPARTEMENT;1;20:34:56;0;196;7143
268437966;CLEMENCE;5119;LYCEE CLEMENCEAU;7;H. DEPARTEMENT;1;21:05:31;1;2031;7143
268437963;CLEMENCE;5119;LYCEE CLEMENCEAU;7;H. DEPARTEMENT;1;21:35:32;0;3832;7143
268437966;COLLINER;7207;LYCEE J. FERRY;7;H. DEPARTEMENT;1;20:57:59;1;1579;7143
268437963;COLLINER;7207;LYCEE J. FERRY;7;H. DEPARTEMENT;1;21:28:00;0;3380;7143
268437959;COLLINER;7207;LYCEE J. FERRY;7;H. DEPARTEMENT;1;21:58:00;0;5180;7143
268437924;MONNETS;7237;LYCEE J. MONNET;7;H. DEPARTEMENT;1;20:39:13;0;453;7143
268437956;MONNETS;7237;LYCEE J. MONNET;7;H. DEPARTEMENT;1;20:56:39;0;1499;7143
268437966;MONNETS;7237;LYCEE J. MONNET;7;H. DEPARTEMENT;1;21:27:13;1;3333;7143
268437956;MAISSPOS;3120;MAISON SPORTS;7;H. DEPARTEMENT;1;20:46:31;0;891;7143
268437966;MAISSPOS;3120;MAISON SPORTS;7;H. DEPARTEMENT;1;21:17:06;1;2726;7143
268437963;MAISSPOS;3120;MAISON SPORTS;7;H. DEPARTEMENT;1;21:47:07;0;4527;7143
268437966;MARTELIR;7206;MARTELLIERE;7;H. DEPARTEMENT;1;20:57:22;1;1542;7143
268437963;MARTELIR;7206;MARTELLIERE;7;H. DEPARTEMENT;1;21:27:00;0;3320;7143
268437959;MARTELIR;7206;MARTELLIERE;7;H. DEPARTEMENT;1;21:57:23;0;5143;7143
268437966;MASMERLR;7212;MAS DE MERLE;7;H. DEPARTEMENT;1;21:00:59;1;1759;7143
268437963;MASMERLR;7212;MAS DE MERLE;7;H. DEPARTEMENT;1;21:31:00;0;3560;7143
268437959;MASMERLR;7212;MAS DE MERLE;7;H. DEPARTEMENT;1;22:01:00;0;5360;7143
268437963;MTESTER;7205;MONSIEUR TESTE;7;H. DEPARTEMENT;1;21:26:02;0;3262;7143
268437924;MURIERS7;7224;MURIERS;7;H. DEPARTEMENT;1;20:33:31;0;111;7143
268437956;MURIERS7;7224;MURIERS;7;H. DEPARTEMENT;1;20:51:30;0;1190;7143
268437966;MURIERS7;7224;MURIERS;7;H. DEPARTEMENT;1;21:21:46;1;3006;7143
268437956;OBSERVSN;2133;OBSERVATOIRE;7;H. DEPARTEMENT;1;20:39:42;0;482;7143
268437966;OBSERVSN;2133;OBSERVATOIRE;7;H. DEPARTEMENT;1;21:09:59;1;2299;7143
268437963;OBSERVSN;2133;OBSERVATOIRE;7;H. DEPARTEMENT;1;21:40:00;0;4100;7143
268437966;ORMEAUXR;7262;ORMEAUX;7;H. DEPARTEMENT;1;20:55:59;1;1459;7143
268437959;ORMEAUXR;7262;ORMEAUX;7;H. DEPARTEMENT;1;21:56:00;0;5060;7143
268437956;PEYROU6S;2220;PEYROU;7;H. DEPARTEMENT;1;20:41:42;0;602;7143
268437966;PEYROU6S;2220;PEYROU;7;H. DEPARTEMENT;1;21:11:59;1;2419;7143
268437963;PEYROU6S;2220;PEYROU;7;H. DEPARTEMENT;1;21:42:00;0;4220;7143
268437924;PLEIADER;7226;PLEIADE;7;H. DEPARTEMENT;1;20:34:33;0;173;7143
268437956;PLEIADER;7226;PLEIADE;7;H. DEPARTEMENT;1;20:52:32;0;1252;7143
268437966;PLEIADER;7226;PLEIADE;7;H. DEPARTEMENT;1;21:22:48;1;3068;7143
268437956;POUSERSS;3121;POUS DE LA SERS;7;H. DEPARTEMENT;1;20:47:35;0;955;7143
268437966;POUSERSS;3121;POUS DE LA SERS;7;H. DEPARTEMENT;1;21:17:57;1;2777;7143
268437963;POUSERSS;3121;POUS DE LA SERS;7;H. DEPARTEMENT;1;21:47:58;0;4578;7143
268437956;STDENIE5;107;SAINT-DENIS;7;H. DEPARTEMENT;1;20:37:29;0;349;7143
268437966;STDENIE5;107;SAINT-DENIS;7;H. DEPARTEMENT;1;21:07:46;1;2166;7143
268437963;STDENIE5;107;SAINT-DENIS;7;H. DEPARTEMENT;1;21:37:47;0;3967;7143
268437956;STGUILHS;2140;SAINT-GUILHEM;7;H. DEPARTEMENT;1;20:40:39;0;539;7143
268437966;STGUILHS;2140;SAINT-GUILHEM;7;H. DEPARTEMENT;1;21:11:00;1;2360;7143
268437963;STGUILHS;2140;SAINT-GUILHEM;7;H. DEPARTEMENT;1;21:41:02;0;4162;7143
268437956;STROCHS;3118;SAINT-ROCH;7;H. DEPARTEMENT;1;20:44:37;0;777;7143
268437966;STROCHS;3118;SAINT-ROCH;7;H. DEPARTEMENT;1;21:14:58;1;2598;7143
268437963;STROCHS;3118;SAINT-ROCH;7;H. DEPARTEMENT;1;21:45:00;0;4400;7143
268437966;SGERMAIR;7263;SOPHIE GERMAIN;7;H. DEPARTEMENT;1;20:56:40;1;1500;7143
268437959;SGERMAIR;7263;SOPHIE GERMAIN;7;H. DEPARTEMENT;1;21:56:41;0;5101;7143
268437962;BROUSSOE;6235;A. BROUSSONET;7;LA MARTELLE;0;20:55:32;0;1432;7131
268437968;BROUSSOE;6235;A. BROUSSONET;7;LA MARTELLE;0;21:51:27;1;4787;7131
268437962;ALBCATBU;6237;ALBERT 1er;7;LA MARTELLE;0;20:56:33;0;1493;7131
268437968;ALBCATBU;6237;ALBERT 1er;7;LA MARTELLE;0;21:52:28;1;4848;7131
268437962;AFRANCEE;53201;ANATOLE FRANCE;7;LA MARTELLE;0;21:02:31;0;1851;7131
268437968;AFRANCEE;53201;ANATOLE FRANCE;7;LA MARTELLE;0;21:58:26;1;5206;7131
268437962;BERTHELS;5214;BERTHELOT;7;LA MARTELLE;0;21:08:25;0;2205;7131
268437962;CERVANTA;7109;CERVANTES;7;LA MARTELLE;0;20:51:07;0;1167;7131
268437968;CERVANTA;7109;CERVANTES;7;LA MARTELLE;0;21:47:01;1;4521;7131
268437962;CHATEAUO;3141;CHATEAU D'O;7;LA MARTELLE;0;20:46:27;0;887;7131
268437968;CHATEAUO;3141;CHATEAU D'O;7;LA MARTELLE;0;21:42:00;1;4220;7131
268437962;ROGERE;7111;CITE ROGER;7;LA MARTELLE;0;20:52:26;0;1246;7131
268437968;ROGERE;7111;CITE ROGER;7;LA MARTELLE;0;21:47:59;1;4579;7131
268437962;CRXROSIA;7128;CRX DES ROSIERS;7;LA MARTELLE;0;21:19:25;0;2865;7131
268437968;CRXROSIA;7128;CRX DES ROSIERS;7;LA MARTELLE;0;22:15:00;1;6200;7131
268437962;ETOILEA;7120;ETOILE;7;LA MARTELLE;0;21:13:31;0;2511;7131
268437962;FIGAIRAA;7121;FIGAIRASSE;7;LA MARTELLE;0;21:14:44;0;2584;7131
268437962;FONTTROA;7107;FONT TROUVE;7;LA MARTELLE;0;20:48:43;0;1023;7131
268437968;FONTTROA;7107;FONT TROUVE;7;LA MARTELLE;0;21:44:37;1;4377;7131
268437962;FDEZEUZA;7122;FRANCOIS DEZEUZE;7;LA MARTELLE;0;21:15:38;0;2638;7131
268437962;GARDIOLA;7108;GARDIOLES;7;LA MARTELLE;0;20:49:41;0;1081;7131
268437968;GARDIOLA;7108;GARDIOLES;7;LA MARTELLE;0;21:45:35;1;4435;7131
268437962;GARE17;17;GARE SAINT-ROCH;7;LA MARTELLE;0;21:04:25;0;1965;7131
268437962;GOUARAA;7118;GOUARA;7;LA MARTELLE;0;21:11:37;0;2397;7131
268437962;GREZESA;7129;GREZES;7;LA MARTELLE;0;21:19:40;0;2880;7131
268437968;GREZESA;7129;GREZES;7;LA MARTELLE;0;22:15:35;1;6235;7131
268437962;EIFFELA;7127;GUSTAVE EIFFEL;7;LA MARTELLE;0;21:18:50;0;2830;7131
268437968;EIFFELA;7127;GUSTAVE EIFFEL;7;LA MARTELLE;0;22:14:25;1;6165;7131
268437962;HDEPARTE;7132;HOT. DEPARTEMENT;7;LA MARTELLE;0;20:42:29;0;649;7131
268437968;HDEPARTE;7132;HOT. DEPARTEMENT;7;LA MARTELLE;0;21:38:00;1;3980;7131
268437962;JBART7E;7137;JEAN BART;7;LA MARTELLE;0;20:43:57;0;737;7131
268437968;JBART7E;7137;JEAN BART;7;LA MARTELLE;0;21:39:49;1;4089;7131
268437962;LASOURCA;7110;LA SOURCE;7;LA MARTELLE;0;20:51:40;0;1200;7131
268437968;LASOURCA;7110;LA SOURCE;7;LA MARTELLE;0;21:47:34;1;4554;7131
268437962;LEPIC;7117;LEPIC;7;LA MARTELLE;0;21:10:40;0;2340;7131
268437962;CLEMENCS;5213;LYCEE CLEMENCEAU;7;LA MARTELLE;0;21:07:44;0;2164;7131
268437962;COLLINEA;7124;LYCEE J. FERRY;7;LA MARTELLE;0;21:16:25;0;2685;7131
268437962;JMONNETS;9226;LYCEE J. MONNET;7;LA MARTELLE;0;20:43:08;0;688;7131
268437968;JMONNETS;9226;LYCEE J. MONNET;7;LA MARTELLE;0;21:39:00;1;4040;7131
268437962;MAISSPOE;3210;MAISON SPORTS;7;LA MARTELLE;0;20:53:55;0;1335;7131
268437968;MAISSPOE;3210;MAISON SPORTS;7;LA MARTELLE;0;21:49:50;1;4690;7131
268437962;MARTELIA;7125;MARTELLIERE;7;LA MARTELLE;0;21:17:25;0;2745;7131
268437962;MASMERLA;7119;MAS DE MERLE;7;LA MARTELLE;0;21:13:25;0;2505;7131
268437962;MTESTEA;7126;MONSIEUR TESTE;7;LA MARTELLE;0;21:17:33;0;2753;7131
268437968;MTESTEA;7126;MONSIEUR TESTE;7;LA MARTELLE;0;22:13:29;1;6109;7131
268437962;MYRTHESA;7116;MYRTES;7;LA MARTELLE;0;21:09:42;0;2282;7131
268437962;PEYROU6E;6236;PEYROU;7;LA MARTELLE;0;20:58:25;0;1605;7131
268437968;PEYROU6E;6236;PEYROU;7;LA MARTELLE;0;21:53:58;1;4938;7131
268437962;PLEIADEA;7106;PLEIADE;7;LA MARTELLE;0;20:48:01;0;981;7131
268437968;PLEIADEA;7106;PLEIADE;7;LA MARTELLE;0;21:43:54;1;4334;7131
268437962;POUSERSE;3209;POUS DE LA SERS;7;LA MARTELLE;0;20:52:59;0;1279;7131
268437968;POUSERSE;3209;POUS DE LA SERS;7;LA MARTELLE;0;21:48:54;1;4634;7131
268437962;RONDELES;5212;RONDELET;7;LA MARTELLE;0;21:05:56;0;2056;7131
268437962;STDENIE1;1235;SAINT-DENIS;7;LA MARTELLE;0;21:01:25;0;1785;7131
268437968;STDENIE1;1235;SAINT-DENIS;7;LA MARTELLE;0;21:56:58;1;5118;7131
268437962;STGUILHE;2221;SAINT-GUILHEM;7;LA MARTELLE;0;20:59:33;0;1673;7131
268437968;STGUILHE;2221;SAINT-GUILHEM;7;LA MARTELLE;0;21:55:28;1;5028;7131
268437958;BROUSSOE;6235;A. BROUSSONET;7;LES BOUISSES;0;21:21:26;0;2986;7164
268437958;ALBCATBU;6237;ALBERT 1er;7;LES BOUISSES;0;21:22:27;0;3047;7164
268437958;AFRANCEE;53201;ANATOLE FRANCE;7;LES BOUISSES;0;21:28:25;0;3405;7164
268437912;BERTHELS;5214;BERTHELOT;7;LES BOUISSES;0;20:36:36;0;296;7164
268437958;BERTHELS;5214;BERTHELOT;7;LES BOUISSES;0;21:33:58;0;3738;7164
268437958;CERVANTA;7109;CERVANTES;7;LES BOUISSES;0;21:17:01;0;2721;7164
268437958;CHATEAUO;3141;CHATEAU D'O;7;LES BOUISSES;0;21:12:00;0;2420;7164
268437958;ROGERE;7111;CITE ROGER;7;LES BOUISSES;0;21:17:59;0;2779;7164
268437912;ETOILEA;7120;ETOILE;7;LES BOUISSES;0;20:42:11;0;631;7164
268437958;ETOILEA;7120;ETOILE;7;LES BOUISSES;0;21:39:25;0;4065;7164
268437912;FIGAIRAA;7121;FIGAIRASSE;7;LES BOUISSES;0;20:42:47;0;667;7164
268437958;FIGAIRAA;7121;FIGAIRASSE;7;LES BOUISSES;0;21:40:17;0;4117;7164
268437958;FONTTROA;7107;FONT TROUVE;7;LES BOUISSES;0;21:14:37;0;2577;7164
268437912;FDEZEUZA;7122;FRANCOIS DEZEUZE;7;LES BOUISSES;0;20:43:41;0;721;7164
268437958;FDEZEUZA;7122;FRANCOIS DEZEUZE;7;LES BOUISSES;0;21:41:11;0;4171;7164
268437958;GARDIOLA;7108;GARDIOLES;7;LES BOUISSES;0;21:15:35;0;2635;7164
268437912;GARE17;17;GARE SAINT-ROCH;7;LES BOUISSES;0;20:32:36;0;56;7164
268437958;GARE17;17;GARE SAINT-ROCH;7;LES BOUISSES;0;21:29:58;0;3498;7164
268437912;GOUARAA;7118;GOUARA;7;LES BOUISSES;0;20:39:40;0;480;7164
268437958;GOUARAA;7118;GOUARA;7;LES BOUISSES;0;21:37:10;0;3930;7164
268437958;HDEPARTE;7132;HOT. DEPARTEMENT;7;LES BOUISSES;0;21:08:00;0;2180;7164
268437958;JBART7E;7137;JEAN BART;7;LES BOUISSES;0;21:09:50;0;2290;7164
268437958;LASOURCA;7110;LA SOURCE;7;LES BOUISSES;0;21:17:34;0;2754;7164
268437912;LEPIC;7117;LEPIC;7;LES BOUISSES;0;20:38:43;0;423;7164
268437958;LEPIC;7117;LEPIC;7;LES BOUISSES;0;21:36:13;0;3873;7164
268437912;CLEMENCS;5213;LYCEE CLEMENCEAU;7;LES BOUISSES;0;20:35:47;0;247;7164
268437958;CLEMENCS;5213;LYCEE CLEMENCEAU;7;LES BOUISSES;0;21:33:17;0;3697;7164
268437912;COLLINEA;7124;LYCEE J. FERRY;7;LES BOUISSES;0;20:44:36;0;776;7164
268437958;COLLINEA;7124;LYCEE J. FERRY;7;LES BOUISSES;0;21:41:58;0;4218;7164
268437958;JMONNETS;9226;LYCEE J. MONNET;7;LES BOUISSES;0;21:09:01;0;2241;7164
268437958;MAISSPOE;3210;MAISON SPORTS;7;LES BOUISSES;0;21:19:49;0;2889;7164
268437912;MARTELIA;7125;MARTELLIERE;7;LES BOUISSES;0;20:45:18;0;818;7164
268437958;MARTELIA;7125;MARTELLIERE;7;LES BOUISSES;0;21:42:39;0;4259;7164
268437912;MASMERLA;7119;MAS DE MERLE;7;LES BOUISSES;0;20:41:36;0;596;7164
268437958;MASMERLA;7119;MAS DE MERLE;7;LES BOUISSES;0;21:38:58;0;4038;7164
268437912;MYRTHESA;7116;MYRTES;7;LES BOUISSES;0;20:37:45;0;365;7164
268437958;MYRTHESA;7116;MYRTES;7;LES BOUISSES;0;21:35:15;0;3815;7164
268437912;ORMEAUXA;7162;ORMEAUX;7;LES BOUISSES;0;20:46:36;0;896;7164
268437958;ORMEAUXA;7162;ORMEAUX;7;LES BOUISSES;0;21:43:58;0;4338;7164
268437958;PEYROU6E;6236;PEYROU;7;LES BOUISSES;0;21:23:58;0;3138;7164
268437958;PLEIADEA;7106;PLEIADE;7;LES BOUISSES;0;21:13:55;0;2535;7164
268437958;POUSERSE;3209;POUS DE LA SERS;7;LES BOUISSES;0;21:18:53;0;2833;7164
268437912;RONDELES;5212;RONDELET;7;LES BOUISSES;0;20:34:28;0;168;7164
268437958;RONDELES;5212;RONDELET;7;LES BOUISSES;0;21:31:50;0;3610;7164
268437958;STDENIE1;1235;SAINT-DENIS;7;LES BOUISSES;0;21:26:58;0;3318;7164
268437958;STGUILHE;2221;SAINT-GUILHEM;7;LES BOUISSES;0;21:25:27;0;3227;7164
268437912;SGERMAIA;7161;SOPHIE GERMAIN;7;LES BOUISSES;0;20:45:33;0;833;7164
268437958;SGERMAIA;7161;SOPHIE GERMAIN;7;LES BOUISSES;0;21:43:07;0;4287;7164
268438268;ANOBELE;12220;ALFRED NOBEL;9;ODYSSEUM;1;20:36:39;0;299;9253
268438257;NOBELS;12125;ALFRED NOBEL;9;ODYSSEUM;0;20:46:18;0;878;9153
268438270;ANOBELE;12220;ALFRED NOBEL;9;ODYSSEUM;1;21:05:45;0;2045;9253
268438259;NOBELS;12125;ALFRED NOBEL;9;ODYSSEUM;0;21:15:28;0;2628;9153
268438272;ANOBELE;12220;ALFRED NOBEL;9;ODYSSEUM;1;21:35:45;0;3845;9253
268438261;NOBELS;12125;ALFRED NOBEL;9;ODYSSEUM;0;21:45:28;0;4428;9153
268438268;EUREKAE;12222;EUREKA;9;ODYSSEUM;1;20:36:15;0;275;9253
268438257;EUREKAS;12124;EUREKA;9;ODYSSEUM;0;20:47:01;0;921;9153
268438270;EUREKAE;12222;EUREKA;9;ODYSSEUM;1;21:05:00;0;2000;9253
268438259;EUREKAS;12124;EUREKA;9;ODYSSEUM;0;21:16:00;0;2660;9153
268438272;EUREKAE;12222;EUREKA;9;ODYSSEUM;1;21:35:00;0;3800;9253
268438261;EUREKAS;12124;EUREKA;9;ODYSSEUM;0;21:46:00;0;4460;9153
268438268;EGALLOIS;12205;EVARISTE GALOIS;9;ODYSSEUM;1;20:32:15;0;35;9253
268438257;GALLOI9S;9139;EVARISTE GALOIS;9;ODYSSEUM;0;20:51:01;0;1161;9153
268438270;EGALLOIS;12205;EVARISTE GALOIS;9;ODYSSEUM;1;21:01:00;0;1760;9253
268438259;GALLOI9S;9139;EVARISTE GALOIS;9;ODYSSEUM;0;21:20:00;0;2900;9153
268438272;EGALLOIS;12205;EVARISTE GALOIS;9;ODYSSEUM;1;21:31:00;0;3560;9253
268438261;GALLOI9S;9139;EVARISTE GALOIS;9;ODYSSEUM;0;21:50:00;0;4700;9153
268438268;COUPERIA;11104;F. COUPERIN;9;ODYSSEUM;1;20:38:29;0;409;9253
268438257;COUPERIR;11219;F. COUPERIN;9;ODYSSEUM;0;20:44:07;0;747;9153
268438270;COUPERIA;11104;F. COUPERIN;9;ODYSSEUM;1;21:07:14;0;2134;9253
268438259;COUPERIR;11219;F. COUPERIN;9;ODYSSEUM;0;21:13:50;0;2530;9153
268438272;COUPERIA;11104;F. COUPERIN;9;ODYSSEUM;1;21:37:14;0;3934;9253
268438261;COUPERIR;11219;F. COUPERIN;9;ODYSSEUM;0;21:43:50;0;4330;9153
268438268;MARCONIA;10229;G. MARCONI;9;ODYSSEUM;1;20:32:30;0;50;9253
268438257;MARCONIR;10123;G. MARCONI;9;ODYSSEUM;0;20:50:24;0;1124;9153
268438270;MARCONIA;10229;G. MARCONI;9;ODYSSEUM;1;21:01:56;0;1816;9253
268438259;MARCONIR;10123;G. MARCONI;9;ODYSSEUM;0;21:19:23;0;2863;9153
268438272;MARCONIA;10229;G. MARCONI;9;ODYSSEUM;1;21:31:56;0;3616;9253
268438261;MARCONIR;10123;G. MARCONI;9;ODYSSEUM;0;21:49:23;0;4663;9153
268438257;CAZALA;16135;LEON CAZAL;9;ODYSSEUM;0;20:38:26;0;406;9153
268438268;CAZALR;16235;LEON CAZAL;9;ODYSSEUM;1;20:45:39;0;839;9253
268438259;CAZALA;16135;LEON CAZAL;9;ODYSSEUM;0;21:08:26;0;2206;9153
268438270;CAZALR;16235;LEON CAZAL;9;ODYSSEUM;1;21:14:06;0;2546;9253
268438261;CAZALA;16135;LEON CAZAL;9;ODYSSEUM;0;21:38:26;0;4006;9153
268438272;CAZALR;16235;LEON CAZAL;9;ODYSSEUM;1;21:44:06;0;4346;9253
268438268;LEPINEE;9235;LOUIS LEPINE;9;ODYSSEUM;1;20:34:27;0;167;9253
268438257;LEPINES;9137;LOUIS LEPINE;9;ODYSSEUM;0;20:49:06;0;1046;9153
268438270;LEPINEE;9235;LOUIS LEPINE;9;ODYSSEUM;1;21:03:12;0;1892;9253
268438259;LEPINES;9137;LOUIS LEPINE;9;ODYSSEUM;0;21:18:05;0;2785;9153
268438272;LEPINEE;9235;LOUIS LEPINE;9;ODYSSEUM;1;21:33:12;0;3692;9253
268438261;LEPINES;9137;LOUIS LEPINE;9;ODYSSEUM;0;21:48:05;0;4585;9153
268438257;MILLENAA;10133;MILLENAIRE;9;ODYSSEUM;0;20:36:00;0;260;9153
268438268;MILLENAR;10233;MILLENAIRE;9;ODYSSEUM;1;20:48:13;0;993;9253
268438259;MILLENAA;10133;MILLENAIRE;9;ODYSSEUM;0;21:06:00;0;2060;9153
268438270;MILLENAR;10233;MILLENAIRE;9;ODYSSEUM;1;21:16:01;0;2661;9253
268438261;MILLENAA;10133;MILLENAIRE;9;ODYSSEUM;0;21:36:00;0;3860;9153
268438272;MILLENAR;10233;MILLENAIRE;9;ODYSSEUM;1;21:46:01;0;4461;9253
268438257;PLIROND1;16134;PARC LIRONDE;9;ODYSSEUM;0;20:38:00;0;380;9153
268438268;PLIROND2;16234;PARC LIRONDE;9;ODYSSEUM;1;20:47:13;0;933;9253
268438259;PLIROND1;16134;PARC LIRONDE;9;ODYSSEUM;0;21:08:00;0;2180;9153
268438270;PLIROND2;16234;PARC LIRONDE;9;ODYSSEUM;1;21:15:01;0;2601;9253
268438261;PLIROND1;16134;PARC LIRONDE;9;ODYSSEUM;0;21:38:00;0;3980;9153
268438272;PLIROND2;16234;PARC LIRONDE;9;ODYSSEUM;1;21:45:01;0;4401;9253
268438268;PINVILLE;11103;PINVILLE;9;ODYSSEUM;1;20:37:30;0;350;9253
268438257;PINVILLS;11220;PINVILLE;9;ODYSSEUM;0;20:44:53;0;793;9153
268438270;PINVILLE;11103;PINVILLE;9;ODYSSEUM;1;21:06:36;0;2096;9253
268438259;PINVILLS;11220;PINVILLE;9;ODYSSEUM;0;21:14:24;0;2564;9153
268438272;PINVILLE;11103;PINVILLE;9;ODYSSEUM;1;21:36:36;0;3896;9253
268438261;PINVILLS;11220;PINVILLE;9;ODYSSEUM;0;21:44:24;0;4364;9153
268438257;P_EUROPE;9149;PL. DE L'EUROPE;9;ODYSSEUM;0;20:40:00;0;500;9153
268438268;P_EUROPR;9249;PL. DE L'EUROPE;9;ODYSSEUM;1;20:42:12;0;632;9253
268438259;P_EUROPE;9149;PL. DE L'EUROPE;9;ODYSSEUM;0;21:10:00;0;2300;9153
268438270;P_EUROPR;9249;PL. DE L'EUROPE;9;ODYSSEUM;1;21:10:00;0;2300;9253
268438261;P_EUROPE;9149;PL. DE L'EUROPE;9;ODYSSEUM;0;21:40:00;0;4100;9153
268438272;P_EUROPR;9249;PL. DE L'EUROPE;9;ODYSSEUM;1;21:40:00;0;4100;9253
268438257;PL_FRANE;9146;PLACE DE FRANCE;9;ODYSSEUM;0;20:35:00;0;200;9153
268438270;PL_FRANT;9247;PLACE DE FRANCE;9;ODYSSEUM;1;21:00:00;0;1700;9253
268438259;PL_FRANE;9146;PLACE DE FRANCE;9;ODYSSEUM;0;21:05:00;0;2000;9153
268438272;PL_FRANT;9247;PLACE DE FRANCE;9;ODYSSEUM;1;21:30:00;0;3500;9253
268438261;PL_FRANE;9146;PLACE DE FRANCE;9;ODYSSEUM;0;21:35:00;0;3800;9153
268438274;PL_FRANT;9247;PLACE DE FRANCE;9;ODYSSEUM;1;22:00:00;0;5300;9253
268438257;PTJUVENA;16136;PONT JUVENAL;9;ODYSSEUM;0;20:39:19;0;459;9153
268438268;PTJUVENR;16236;PONT JUVENAL;9;ODYSSEUM;1;20:40:35;0;535;9253
268438270;PTJUVENR;16236;PONT JUVENAL;9;ODYSSEUM;1;21:09:08;0;2248;9253
268438259;PTJUVENA;16136;PONT JUVENAL;9;ODYSSEUM;0;21:09:19;0;2259;9153
268438272;PTJUVENR;16236;PONT JUVENAL;9;ODYSSEUM;1;21:39:08;0;4048;9253
268438261;PTJUVENA;16136;PONT JUVENAL;9;ODYSSEUM;0;21:39:19;0;4059;9153
268438268;STMICHEE;9208;SAINT-MICHEL;9;ODYSSEUM;1;20:43:36;0;716;9253
268438270;STMICHEE;9208;SAINT-MICHEL;9;ODYSSEUM;1;21:12:03;0;2423;9253
268438272;STMICHEE;9208;SAINT-MICHEL;9;ODYSSEUM;1;21:42:03;0;4223;9253
268438257;MORSES;9140;SAMUEL MORSE;9;ODYSSEUM;0;20:52:18;0;1238;9153
268438270;MORSEE;9239;SAMUEL MORSE;9;ODYSSEUM;1;21:00:39;0;1739;9253
268438259;MORSES;9140;SAMUEL MORSE;9;ODYSSEUM;0;21:21:17;0;2977;9153
268438272;MORSEE;9239;SAMUEL MORSE;9;ODYSSEUM;1;21:30:39;0;3539;9253
268438261;MORSES;9140;SAMUEL MORSE;9;ODYSSEUM;0;21:51:17;0;4777;9153
268438274;MORSEE;9239;SAMUEL MORSE;9;ODYSSEUM;1;22:00:39;0;5339;9253
268438257;VAUGUIEA;10144;VAUGUIERES;9;ODYSSEUM;0;20:36:42;0;302;9153
268438268;VAUGUIER;10251;VAUGUIERES;9;ODYSSEUM;1;20:47:47;0;967;9253
268438259;VAUGUIEA;10144;VAUGUIERES;9;ODYSSEUM;0;21:06:42;0;2102;9153
268438270;VAUGUIER;10251;VAUGUIERES;9;ODYSSEUM;1;21:15:32;0;2632;9253
268438261;VAUGUIEA;10144;VAUGUIERES;9;ODYSSEUM;0;21:36:42;0;3902;9153
